dataset,scope,window_size,step,scope_trace_index,global_trace_index,boundary_case_id,boundary_time,boundary_year_week,jsd_score,threshold,score_ratio,is_selected_peak
BPI Challenge 2017,Limit raise,500,10,830,6721,Application_1397344963,2016-03-28T11:18:19.145000+00:00,2016-W13,0.0053409005,0.0189268118,0.282187,False
BPI Challenge 2017,Limit raise,500,10,840,6787,Application_1917076230,2016-03-29T08:22:19.714000+00:00,2016-W13,0.0057587533,0.0189268118,0.304264,False
BPI Challenge 2017,Limit raise,500,10,850,6820,Application_413745976,2016-03-29T13:05:35.492000+00:00,2016-W13,0.0056657155,0.0189268118,0.299349,False
BPI Challenge 2017,Limit raise,500,10,860,6890,Application_409372078,2016-03-30T09:13:47.014000+00:00,2016-W13,0.0053722769,0.0189268118,0.283845,False
BPI Challenge 2017,Limit raise,500,10,870,6972,Application_1409556915,2016-03-31T06:30:56.369000+00:00,2016-W13,0.0052520582,0.0189268118,0.277493,False
BPI Challenge 2017,Limit raise,500,10,880,7008,Application_929687551,2016-03-31T13:07:56.490000+00:00,2016-W13,0.0050550187,0.0189268118,0.267082,False
BPI Challenge 2017,Limit raise,500,10,890,7043,Application_169626651,2016-03-31T18:18:03.009000+00:00,2016-W13,0.0046354964,0.0189268118,0.244917,False
BPI Challenge 2017,Limit raise,500,10,900,7112,Application_1983184297,2016-04-01T16:18:53.750000+00:00,2016-W13,0.0043675957,0.0189268118,0.230762,False
BPI Challenge 2017,Limit raise,500,10,910,7225,Application_1765107724,2016-04-04T08:48:57.778000+00:00,2016-W14,0.004382951,0.0189268118,0.231574,False
BPI Challenge 2017,Limit raise,500,10,920,7274,Application_981899371,2016-04-04T14:06:49.914000+00:00,2016-W14,0.0043112388,0.0189268118,0.227785,False
BPI Challenge 2017,Limit raise,500,10,930,7359,Application_2023992550,2016-04-05T12:21:51.916000+00:00,2016-W14,0.0047105271,0.0189268118,0.248881,False
BPI Challenge 2017,Limit raise,500,10,940,7511,Application_373972684,2016-04-07T08:38:00.879000+00:00,2016-W14,0.0046010621,0.0189268118,0.243098,False
BPI Challenge 2017,Limit raise,500,10,950,7595,Application_1085330541,2016-04-08T07:24:29.786000+00:00,2016-W14,0.0043679799,0.0189268118,0.230783,False
BPI Challenge 2017,Limit raise,500,10,960,7678,Application_1563155816,2016-04-09T08:38:22.149000+00:00,2016-W14,0.0040319673,0.0189268118,0.213029,False
BPI Challenge 2017,Limit raise,500,10,970,7772,Application_2119634154,2016-04-11T08:58:51.018000+00:00,2016-W15,0.004371498,0.0189268118,0.230969,False
BPI Challenge 2017,Limit raise,500,10,980,7808,Application_1538555425,2016-04-11T12:58:20.108000+00:00,2016-W15,0.004450893,0.0189268118,0.235163,False
BPI Challenge 2017,Limit raise,500,10,990,7892,Application_1562678009,2016-04-12T13:27:39.038000+00:00,2016-W15,0.004768706,0.0189268118,0.251955,False
BPI Challenge 2017,Limit raise,500,10,1000,8017,Application_1149459061,2016-04-13T15:59:37.192000+00:00,2016-W15,0.0046662363,0.0189268118,0.246541,False
BPI Challenge 2017,Limit raise,500,10,1010,8095,Application_1179724572,2016-04-14T14:47:05.600000+00:00,2016-W15,0.0043944362,0.0189268118,0.23218,False
BPI Challenge 2017,Limit raise,500,10,1020,8134,Application_1659278181,2016-04-15T09:19:07.092000+00:00,2016-W15,0.0042663396,0.0189268118,0.225412,False
BPI Challenge 2017,Limit raise,500,10,1030,8209,Application_1184508004,2016-04-16T13:39:18.489000+00:00,2016-W15,0.0046388305,0.0189268118,0.245093,False
BPI Challenge 2017,Limit raise,500,10,1040,8275,Application_1990094966,2016-04-18T08:09:44.564000+00:00,2016-W16,0.0048713642,0.0189268118,0.257379,False
BPI Challenge 2017,Limit raise,500,10,1050,8317,Application_395307249,2016-04-18T13:14:46.314000+00:00,2016-W16,0.0053716731,0.0189268118,0.283813,False
BPI Challenge 2017,Limit raise,500,10,1060,8456,Application_1760873231,2016-04-19T18:56:31.876000+00:00,2016-W16,0.0054851606,0.0189268118,0.289809,False
BPI Challenge 2017,Limit raise,500,10,1070,8626,Application_2081580354,2016-04-22T07:10:55.194000+00:00,2016-W16,0.0056215612,0.0189268118,0.297016,False
BPI Challenge 2017,Limit raise,500,10,1080,8713,Application_1879252788,2016-04-23T08:29:58.666000+00:00,2016-W16,0.0059338895,0.0189268118,0.313518,False
BPI Challenge 2017,Limit raise,500,10,1090,8846,Application_1235928968,2016-04-25T17:07:28.354000+00:00,2016-W17,0.0058182265,0.0189268118,0.307407,False
BPI Challenge 2017,Limit raise,500,10,1100,8921,Application_2060763409,2016-04-26T17:31:34.704000+00:00,2016-W17,0.0059736528,0.0189268118,0.315619,False
BPI Challenge 2017,Limit raise,500,10,1110,8986,Application_1507404560,2016-04-28T07:23:47.452000+00:00,2016-W17,0.0059840817,0.0189268118,0.31617,False
BPI Challenge 2017,Limit raise,500,10,1120,9023,Application_1075145802,2016-04-28T11:06:10.707000+00:00,2016-W17,0.0060238295,0.0189268118,0.31827,False
BPI Challenge 2017,Limit raise,500,10,1130,9059,Application_1773261462,2016-04-28T14:47:38.709000+00:00,2016-W17,0.0059900819,0.0189268118,0.316487,False
BPI Challenge 2017,Limit raise,500,10,1140,9133,Application_524545559,2016-04-29T11:45:13.781000+00:00,2016-W17,0.005663608,0.0189268118,0.299237,False
BPI Challenge 2017,Limit raise,500,10,1150,9212,Application_1125253534,2016-04-30T13:26:01.344000+00:00,2016-W17,0.0058441857,0.0189268118,0.308778,False
BPI Challenge 2017,Limit raise,500,10,1160,9303,Application_2072748824,2016-05-02T09:37:02.254000+00:00,2016-W18,0.0059200559,0.0189268118,0.312787,False
BPI Challenge 2017,Limit raise,500,10,1170,9361,Application_896152572,2016-05-02T16:44:31.647000+00:00,2016-W18,0.0061097676,0.0189268118,0.32281,False
BPI Challenge 2017,Limit raise,500,10,1180,9442,Application_1053998899,2016-05-03T14:32:19.903000+00:00,2016-W18,0.0068702628,0.0189268118,0.362991,False
BPI Challenge 2017,Limit raise,500,10,1190,9537,Application_120793083,2016-05-04T16:16:21.738000+00:00,2016-W18,0.0067493033,0.0189268118,0.3566,False
BPI Challenge 2017,Limit raise,500,10,1200,9600,Application_1070374401,2016-05-06T07:52:49.848000+00:00,2016-W18,0.0069311651,0.0189268118,0.366209,False
BPI Challenge 2017,Limit raise,500,10,1210,9653,Application_2064570198,2016-05-06T14:00:19.665000+00:00,2016-W18,0.0063302402,0.0189268118,0.334459,False
BPI Challenge 2017,Limit raise,500,10,1220,9768,Application_1392142030,2016-05-09T08:30:15.852000+00:00,2016-W19,0.0064071797,0.0189268118,0.338524,False
BPI Challenge 2017,Limit raise,500,10,1230,9863,Application_985225649,2016-05-10T10:37:23.884000+00:00,2016-W19,0.0064949675,0.0189268118,0.343162,False
BPI Challenge 2017,Limit raise,500,10,1240,9977,Application_443644223,2016-05-11T18:54:06.600000+00:00,2016-W19,0.0066039567,0.0189268118,0.348921,False
BPI Challenge 2017,Limit raise,500,10,1250,10092,Application_856729102,2016-05-13T07:26:50.358000+00:00,2016-W19,0.0064270072,0.0189268118,0.339572,False
BPI Challenge 2017,Limit raise,500,10,1260,10245,Application_323026401,2016-05-16T10:13:53.990000+00:00,2016-W20,0.0067220966,0.0189268118,0.355163,False
BPI Challenge 2017,Limit raise,500,10,1270,10293,Application_855923572,2016-05-17T07:32:43.202000+00:00,2016-W20,0.0065313063,0.0189268118,0.345082,False
BPI Challenge 2017,Limit raise,500,10,1280,10345,Application_1791402554,2016-05-17T14:08:48.338000+00:00,2016-W20,0.0065913223,0.0189268118,0.348253,False
BPI Challenge 2017,Limit raise,500,10,1290,10400,Application_1317579416,2016-05-18T10:06:28.184000+00:00,2016-W20,0.0064985005,0.0189268118,0.343349,False
BPI Challenge 2017,Limit raise,500,10,1300,10490,Application_1499605505,2016-05-19T14:02:36.184000+00:00,2016-W20,0.0064942526,0.0189268118,0.343124,False
BPI Challenge 2017,Limit raise,500,10,1310,10595,Application_997024654,2016-05-21T12:36:58.540000+00:00,2016-W20,0.0065949086,0.0189268118,0.348443,False
BPI Challenge 2017,Limit raise,500,10,1320,10689,Application_7568877,2016-05-23T13:24:00.976000+00:00,2016-W21,0.0067891053,0.0189268118,0.358703,False
BPI Challenge 2017,Limit raise,500,10,1330,10817,Application_1487325229,2016-05-25T06:53:07.085000+00:00,2016-W21,0.0072018663,0.0189268118,0.380511,False
BPI Challenge 2017,Limit raise,500,10,1340,10891,Application_1497210357,2016-05-25T18:03:29.702000+00:00,2016-W21,0.007813373,0.0189268118,0.41282,False
BPI Challenge 2017,Limit raise,500,10,1350,10942,Application_1642342758,2016-05-26T12:24:57.711000+00:00,2016-W21,0.007987045,0.0189268118,0.421996,False
BPI Challenge 2017,Limit raise,500,10,1360,10993,Application_145673691,2016-05-27T07:42:45.290000+00:00,2016-W21,0.0082542419,0.0189268118,0.436114,False
BPI Challenge 2017,Limit raise,500,10,1370,11063,Application_429136936,2016-05-28T11:47:00.356000+00:00,2016-W21,0.0073372782,0.0189268118,0.387666,False
BPI Challenge 2017,Limit raise,500,10,1380,11135,Application_964799660,2016-05-30T07:59:11.913000+00:00,2016-W22,0.0077691493,0.0189268118,0.410484,False
BPI Challenge 2017,Limit raise,500,10,1390,11165,Application_822635049,2016-05-30T11:54:14.781000+00:00,2016-W22,0.0072113185,0.0189268118,0.381011,False
BPI Challenge 2017,Limit raise,500,10,1400,11246,Application_21634629,2016-05-31T08:41:11.946000+00:00,2016-W22,0.0076912883,0.0189268118,0.40637,False
BPI Challenge 2017,Limit raise,500,10,1410,11323,Application_232621244,2016-06-01T08:52:40.599000+00:00,2016-W22,0.0082096358,0.0189268118,0.433757,False
BPI Challenge 2017,Limit raise,500,10,1420,11459,Application_1411506476,2016-06-02T13:15:27.277000+00:00,2016-W22,0.0082328484,0.0189268118,0.434983,False
BPI Challenge 2017,Limit raise,500,10,1430,11514,Application_1834532038,2016-06-03T07:13:53.643000+00:00,2016-W22,0.0088912737,0.0189268118,0.469771,False
BPI Challenge 2017,Limit raise,500,10,1440,11622,Application_1943685492,2016-06-04T12:08:40.925000+00:00,2016-W22,0.0089171346,0.0189268118,0.471138,False
BPI Challenge 2017,Limit raise,500,10,1450,11777,Application_65402694,2016-06-06T12:55:27.901000+00:00,2016-W23,0.0086835846,0.0189268118,0.458798,False
BPI Challenge 2017,Limit raise,500,10,1460,11796,Application_1150992246,2016-06-06T13:44:58.842000+00:00,2016-W23,0.0087994417,0.0189268118,0.464919,False
BPI Challenge 2017,Limit raise,500,10,1470,11895,Application_3108939,2016-06-07T12:45:08.349000+00:00,2016-W23,0.0088693083,0.0189268118,0.468611,False
BPI Challenge 2017,Limit raise,500,10,1480,11926,Application_1801376991,2016-06-07T14:57:31.502000+00:00,2016-W23,0.0086350852,0.0189268118,0.456236,False
BPI Challenge 2017,Limit raise,500,10,1490,12013,Application_683073013,2016-06-08T10:52:11.149000+00:00,2016-W23,0.0088911758,0.0189268118,0.469766,False
BPI Challenge 2017,Limit raise,500,10,1500,12095,Application_846440588,2016-06-09T07:12:49.264000+00:00,2016-W23,0.0095549491,0.0189268118,0.504837,False
BPI Challenge 2017,Limit raise,500,10,1510,12150,Application_2093363994,2016-06-09T13:58:23.856000+00:00,2016-W23,0.0093100851,0.0189268118,0.491899,False
BPI Challenge 2017,Limit raise,500,10,1520,12296,Application_1405015593,2016-06-11T09:24:24.316000+00:00,2016-W23,0.0094192201,0.0189268118,0.497665,False
BPI Challenge 2017,Limit raise,500,10,1530,12409,Application_1457243131,2016-06-13T07:46:11.670000+00:00,2016-W24,0.0102642906,0.0189268118,0.542315,False
BPI Challenge 2017,Limit raise,500,10,1540,12459,Application_744616597,2016-06-13T13:00:56.455000+00:00,2016-W24,0.0107878302,0.0189268118,0.569976,False
BPI Challenge 2017,Limit raise,500,10,1550,12627,Application_545075592,2016-06-14T15:56:16.731000+00:00,2016-W24,0.0111420852,0.0189268118,0.588693,False
BPI Challenge 2017,Limit raise,500,10,1560,12802,Application_337687736,2016-06-16T09:37:16.961000+00:00,2016-W24,0.0118368076,0.0189268118,0.625399,False
BPI Challenge 2017,Limit raise,500,10,1570,12905,Application_363195083,2016-06-17T09:40:24.689000+00:00,2016-W24,0.0133424368,0.0189268118,0.704949,False
BPI Challenge 2017,Limit raise,500,10,1580,12996,Application_337765670,2016-06-18T14:09:23.183000+00:00,2016-W24,0.0141493775,0.0189268118,0.747584,False
BPI Challenge 2017,Limit raise,500,10,1590,13107,Application_62036840,2016-06-20T08:30:14.163000+00:00,2016-W25,0.014200739,0.0189268118,0.750297,False
BPI Challenge 2017,Limit raise,500,10,1600,13191,Application_1089227440,2016-06-20T16:05:45.746000+00:00,2016-W25,0.0150793635,0.0189268118,0.79672,False
BPI Challenge 2017,Limit raise,500,10,1610,13295,Application_652896535,2016-06-21T14:25:17.994000+00:00,2016-W25,0.0161937975,0.0189268118,0.855601,False
BPI Challenge 2017,Limit raise,500,10,1620,13392,Application_1121686609,2016-06-22T11:59:56.046000+00:00,2016-W25,0.0167655711,0.0189268118,0.885811,False
BPI Challenge 2017,Limit raise,500,10,1630,13457,Application_41134943,2016-06-23T07:14:44.749000+00:00,2016-W25,0.0181749708,0.0189268118,0.960276,False
BPI Challenge 2017,Limit raise,500,10,1640,13539,Application_1500052334,2016-06-23T16:58:11.975000+00:00,2016-W25,0.0181309487,0.0189268118,0.95795,False
BPI Challenge 2017,Limit raise,500,10,1650,13670,Application_29510533,2016-06-25T09:25:59.758000+00:00,2016-W25,0.0176930435,0.0189268118,0.934814,False
BPI Challenge 2017,Limit raise,500,10,1660,13792,Application_1528598069,2016-06-27T08:01:55.198000+00:00,2016-W26,0.0180510213,0.0189268118,0.953728,False
BPI Challenge 2017,Limit raise,500,10,1670,13937,Application_792507306,2016-06-28T10:31:40.999000+00:00,2016-W26,0.0190103259,0.0189268118,1.004412,False
BPI Challenge 2017,Limit raise,500,10,1680,14078,Application_983991635,2016-06-29T10:29:15.140000+00:00,2016-W26,0.0184841646,0.0189268118,0.976613,False
BPI Challenge 2017,Limit raise,500,10,1690,14195,Application_1980808706,2016-06-30T07:56:55.536000+00:00,2016-W26,0.0190070201,0.0189268118,1.004238,False
BPI Challenge 2017,Limit raise,500,10,1700,14283,Application_328690407,2016-06-30T18:04:15.036000+00:00,2016-W26,0.0195798282,0.0189268118,1.034502,True
BPI Challenge 2017,Limit raise,500,10,1710,14342,Application_170263999,2016-07-01T10:34:55.672000+00:00,2016-W26,0.0182881268,0.0189268118,0.966255,False
BPI Challenge 2017,Limit raise,500,10,1720,14391,Application_1309910687,2016-07-01T14:40:04.989000+00:00,2016-W26,0.0182966994,0.0189268118,0.966708,False
BPI Challenge 2017,Limit raise,500,10,1730,14614,Application_170853066,2016-07-04T10:45:15.131000+00:00,2016-W27,0.0179708293,0.0189268118,0.949491,False
BPI Challenge 2017,Limit raise,500,10,1740,14661,Application_363979314,2016-07-04T14:20:03.022000+00:00,2016-W27,0.0173927512,0.0189268118,0.918948,False
BPI Challenge 2017,Limit raise,500,10,1750,14743,Application_2133432057,2016-07-05T07:05:57.717000+00:00,2016-W27,0.0172543612,0.0189268118,0.911636,False
BPI Challenge 2017,Limit raise,500,10,1760,14827,Application_1449909064,2016-07-05T17:04:18.318000+00:00,2016-W27,0.0184690671,0.0189268118,0.975815,False
BPI Challenge 2017,Limit raise,500,10,1770,14942,Application_1655325505,2016-07-06T15:30:52.229000+00:00,2016-W27,0.0177161881,0.0189268118,0.936037,False
BPI Challenge 2017,Limit raise,500,10,1780,15099,Application_1073743483,2016-07-08T07:34:29.328000+00:00,2016-W27,0.0171472089,0.0189268118,0.905975,False
BPI Challenge 2017,Limit raise,500,10,1790,15157,Application_1695584545,2016-07-08T14:22:16.724000+00:00,2016-W27,0.0161314037,0.0189268118,0.852304,False
BPI Challenge 2017,Limit raise,500,10,1800,15312,Application_1405848861,2016-07-11T08:15:48.575000+00:00,2016-W28,0.0161329471,0.0189268118,0.852386,False
BPI Challenge 2017,Limit raise,500,10,1810,15381,Application_1602818108,2016-07-11T13:21:53.997000+00:00,2016-W28,0.0158661349,0.0189268118,0.838289,False
BPI Challenge 2017,Limit raise,500,10,1820,15411,Application_92397272,2016-07-11T15:10:04.265000+00:00,2016-W28,0.0146772943,0.0189268118,0.775476,False
BPI Challenge 2017,Limit raise,500,10,1830,15489,Application_892756312,2016-07-12T09:49:32.414000+00:00,2016-W28,0.0145704583,0.0189268118,0.769832,False
BPI Challenge 2017,Limit raise,500,10,1840,15623,Application_1122987607,2016-07-13T11:40:50.180000+00:00,2016-W28,0.0134796257,0.0189268118,0.712197,False
BPI Challenge 2017,Limit raise,500,10,1850,15711,Application_1805477322,2016-07-14T07:50:58.415000+00:00,2016-W28,0.0142007343,0.0189268118,0.750297,False
BPI Challenge 2017,Limit raise,500,10,1860,15828,Application_1669332371,2016-07-15T07:28:30.782000+00:00,2016-W28,0.0133113179,0.0189268118,0.703305,False
BPI Challenge 2017,Limit raise,500,10,1870,15895,Application_81830869,2016-07-15T14:50:36.751000+00:00,2016-W28,0.013153783,0.0189268118,0.694981,False
BPI Challenge 2017,Limit raise,500,10,1880,15957,Application_695774784,2016-07-16T12:31:00.593000+00:00,2016-W28,0.0139731875,0.0189268118,0.738275,False
BPI Challenge 2017,Limit raise,500,10,1890,16056,Application_1297544801,2016-07-18T07:54:07.014000+00:00,2016-W29,0.0143509546,0.0189268118,0.758234,False
BPI Challenge 2017,Limit raise,500,10,1900,16175,Application_282421711,2016-07-19T06:21:00.012000+00:00,2016-W29,0.0142497299,0.0189268118,0.752886,False
BPI Challenge 2017,Limit raise,500,10,1910,16281,Application_507950555,2016-07-20T10:00:19.720000+00:00,2016-W29,0.0136999901,0.0189268118,0.72384,False
BPI Challenge 2017,Limit raise,500,10,1920,16337,Application_1604379174,2016-07-20T17:00:40.890000+00:00,2016-W29,0.0133409081,0.0189268118,0.704868,False
BPI Challenge 2017,Limit raise,500,10,1930,16384,Application_1049158506,2016-07-21T09:24:26.884000+00:00,2016-W29,0.0126510303,0.0189268118,0.668418,False
BPI Challenge 2017,Limit raise,500,10,1940,16468,Application_347687299,2016-07-22T06:18:11.993000+00:00,2016-W29,0.0123961328,0.0189268118,0.654951,False
BPI Challenge 2017,Limit raise,500,10,1950,16636,Application_238970379,2016-07-25T06:54:24.493000+00:00,2016-W30,0.0124877137,0.0189268118,0.65979,False
BPI Challenge 2017,Limit raise,500,10,1960,16743,Application_319664833,2016-07-25T16:37:08.240000+00:00,2016-W30,0.0117306413,0.0189268118,0.61979,False
BPI Challenge 2017,Limit raise,500,10,1970,16802,Application_470660347,2016-07-26T09:43:44.679000+00:00,2016-W30,0.0108211238,0.0189268118,0.571735,False
BPI Challenge 2017,Limit raise,500,10,1980,16949,Application_1608654669,2016-07-27T13:27:20.947000+00:00,2016-W30,0.0109823345,0.0189268118,0.580253,False
BPI Challenge 2017,Limit raise,500,10,1990,16983,Application_1443028801,2016-07-27T16:53:13.015000+00:00,2016-W30,0.0108419482,0.0189268118,0.572835,False
BPI Challenge 2017,Limit raise,500,10,2000,17193,Application_26160493,2016-07-29T14:17:56.652000+00:00,2016-W30,0.0107413216,0.0189268118,0.567519,False
BPI Challenge 2017,Limit raise,500,10,2010,17291,Application_1171975334,2016-07-30T14:58:46.411000+00:00,2016-W30,0.0100257153,0.0189268118,0.52971,False
BPI Challenge 2017,Limit raise,500,10,2020,17379,Application_1853350634,2016-08-01T09:28:42.297000+00:00,2016-W31,0.0093778567,0.0189268118,0.49548,False
BPI Challenge 2017,Limit raise,500,10,2030,17446,Application_887828275,2016-08-01T15:35:16.203000+00:00,2016-W31,0.0085038589,0.0189268118,0.449302,False
BPI Challenge 2017,Limit raise,500,10,2040,17529,Application_1388870329,2016-08-02T11:39:26.014000+00:00,2016-W31,0.0077346045,0.0189268118,0.408659,False
